bathrooms,constructed_year,description,elevator,energetic_qualification_kWhm2_year,floor,heater_system,its_new,m2_build,neigh_m2_useful,neighbourhood,garden,price_down_euro,price_down_percentage,price_euro,price_m2,real_estate,ref,rooms,status,terrace,title,link,avg_neigh_euro_m2,neigh_quality,neigh_type,neigh_floors,neigh_rent,neigh_rooms
2,1970,Piso en Viladomat Sant Antoni.  Muy buen piso junto aVda. Parel. lel. Listo para entrar a vivir. Todo exterior con balcón con mucha luz natural. Plaza de parking incluida en la misma finca.  Completamente reformado con un salón de 25 m². 4 habitaciones (2 dobles). 2 baños completos. Dispone de cuarto de lavado y cocina office. Cuenta con aire acondicionado y calefacción.  4ª real. Ubicación inmejorable. Cerca de colegios mercado metro y comercios.  WEBHOUSE REAL ESTATE S. L. es una consultoria inmobiliaria y financiera ubicada en Barcelona con varias oficinas en el Distrito de Gracia y Sant Gervasi.  Nos encargamos de todo para que tú no te preocupes de nada.,1,0,4,Gas natural,0,108,75,Sant Antoni,0,385000,9,350000,3241,WEBHOUSE SANTGERVASI2,Ref.: R-VILA,4,2,0,Piso en venta en calle Viladomat,http://idealista.com/inmueble/90298754/,3318,0.13022672895066656,15,7,0.3651589381337587,5
4,2014,Vivienda unifamiliar entre medianeras de tres dormitorios dobles 220 m2 construidos y 81m2 de espacios exteriores con ascensor y piscina rehabilitada integralmente en 2014 en el barrio de Camp d’en Grassot en el distrito de Gràcia.  En un pasaje súper tranquilo y con el carácter de la zona de Gràcia encontramos esta vivienda. Se divide en tres plantas. En la planta baja encontramos el salón-comedor-cocina todo en un único espacio pavimento continuo techos altos con vigas de madera y bóveda catalana que se combinan con las vigas de hierro indicándonos la nueva intervención. Existe un aseo de cortesía y un patio interior que aporta luz a la parte central de la planta. La cocina con una isla central de acero inoxidable combinado con madera aporta un estilo industrial muy acorde con los tubos vistos del aire acondicionado. Al fondo u...,0,0,0,Gas natural,0,220,75,El Camp d'En Grassot i Gràcia Nova,0,0,0,950000,4318,Monapart Barcelona (Vendes),Ref.: VPD1-2006,3,2,1,Chalet pareado en venta en Passatge de Nogués,http://idealista.com/inmueble/89976255/,3613,0.147481001970166,0,4,0.26456515620602306,5
2,1954,Piso en venta en Sant Gervasi Galvany - Barcelona  Piso en Barcelona zona Sant Gervasi - Galvany 101 m. de superficie 2 habitaciones dobles 2 baños propiedad en buen estado cocina equipada carpinteria interior de madera suelo de parquet carpintería exterior de aluminio / climalit. Extras: agua aire acondicionado armarios empotrados ascensor balcón calefacción chimenea (decorativa) conserje galería gas ciudad lavandería luminoso luz muebles t. v.  autobuses árboles centros comerciales centros médicos cerca de universidad colegios hospitales metro parques supermercados tren zona de paso zonas infantiles.,1,0,8,Gas natural,0,101,105,Sant Gervasi - Galvany,0,0,0,800000,7921,NICE PROPERTIES BCN,Ref.: 1763,2,2,0,Piso en venta en calle del Mestre Nicolau,http://idealista.com/inmueble/89819586/,3511,0.05003535106325119,15,7,0.367651057812585,5
3,1936,GRAN PISO A REFORMAR EN LA EIXAMPLE ESQUERRA - Barcelona  Espectacular Piso a reformar en Barcelona en zona de L Antiga Esquerra de l Eixample. El piso tiene 145 m. de superficie útil dónde están distribuidas las 5 habitaciones dobles los 2 aseso y 1 baño una cocina independiente con 13 m2 y un salón con 35 m2. La propiedad está para reformar la carpintería exterior e interior es de madera su orientación es sur. La finca está en excelente estado de fachada regia completamente reformada  Extras: agua ascensor balcón conserje galería lavandería luminoso luz t. v.  A pesar de lo que indica su nombre la Dreta de l'Eixample no es el sector derecho del ensanche de Barcelona sino el barrio ubicado en el centro del distrito puesto que más a la derecha se encuentran los barrios de la Sagrada Familia y el Fort Pienc también integr...,1,0,1,Gas natural,0,158,75,L'Antiga Esquerra de l'Eixample,0,0,0,550000,3481,NICE PROPERTIES BCN,Ref.: 1766,5,3,0,Piso en venta en avenida de Sarrià,http://idealista.com/inmueble/89819452/,3840,0.12846144029945983,15,7,0.4553054662379421,5
2,1960,PISO SIN CÉDULA DE HABITABILIDAD.  PISO EN VENTA EN LA ZONA DE LA LLACUNA DEL POBLENOU SANT MARTI - BARCELONA  Precioso piso en venta idealmente ubicado en el Barrio El Parc i la Llacuna del Poblenou consta de 131 m² distribuidos en 2 habitaciones dobles 2 baños completos salón comedor con cocina americana integrada al salón antiguamente esta propiedad era un local y se ha reformado con un diseño exclusivo. Finca construida en el año 1960 consta de 2 ascensores a pocos pasos de la boca de metro de Bogatell L4 y Marina L1. Vivienda sin cédula de habitabilidad.  El barrio comprende dos zonas hoy bien diferenciadas pero que tenderán a integrarse en los próximos años: por una parte el vecindario del Parc y por la otra el entorno de la plaza de las Glories en concreto su parte baja que se extiende en dirección al mar.,1,0,2,null,0,131,75,El Parc i la Llacuna del Poblenou,0,0,0,260000,1985,NICE PROPERTIES BCN,Ref.: 1749,2,2,0,Piso en venta en calle de Zamora,http://idealista.com/inmueble/89819148/,3271,0.2132439889633425,1,7,0.3651589381337587,4
4,1960,En el barrio de St Gervasi Galvany en la prestigiosa zona de Turó Park encontramos una magnifica y noble vivienda de 380 mts a 3 vientos por lo que es totalmente exterior.   Cuenta con un amplio recibidor que la separa en 2 zonas. Una de día compuesta por un gran salón comedor a 3 ambientes ya que cuenta con una sala de biblioteca con chimenea. Dispone de una terraza a pie de salón comedor. A continuación del comedor encontramos el acceso a la amplia cocina office con mucha luz natural y junto a ella disponemos de una zona de lavadero y habitación de servicio con su baño completo.  En la zona de noche se ofrecen 4 dormitorios dobles todos exteriores siendo 2 de ellos en suite teniendo uno de ellos un gran vestidor sala de despacho y salida a una agradable terraza que da a una zona verde muy tranquila. Las 2 habitaciones dobles ...,1,148,1,null,0,384,105,Sant Gervasi - Galvany,1,2150,8,1980000,5156,Turrobcn,Ref.: TU849MC,5,3,1,Piso en venta en Carrer de Modolell,http://idealista.com/inmueble/89082465/,4396,0.05003535106325119,15,7,0.367651057812585,5
4,1970,Bonito amplio y espacioso piso a cuatro vientos en zona residencial. Ubicado en un edificio moderno de obra vista que consta de piso por planta. El inmueble también posee la copropiedad del 20 % de la vivienda de 70 m2 de portería y el solárium en la azotea. Así pues la superficie total construida con los elementos comunes y balcones es de 305 m2. Al entrar en este bonito inmueble nos encontramos con un gran Hall que nos distribuye zona de día cocina y zona de noche. La zona de dia se compone de una estancia que se puede ubicar a biblioteca o sala de televisión; y de un salón con chimenea. Ambas estancias tienen salida a una gran terraza que esta orientada a mar y permite que entre el sol generosamente. A continuación nos encontramos con un comedor independiente. La cocina es muy grande con dos zonas de trabajo armarios empotrado...,1,0,1,Gas natural,0,305,105,Les Tres Torres,1,1850,3,1800000,5902,Turrobcn,Ref.: TU852ML,5,3,1,Piso en venta en calle del Doctor Roux,http://idealista.com/inmueble/89331445/,5261,0.02874416631310983,2,2,0.29083580823080185,5
1,1880,**Home Group. - **  Presentamos en exclusiva un fantástico inmueble situado en el Ciutat Vella a muy pocos minutos de la parada de metro Sant Antoni. ¡OPORTUNIDAD POR PRECIO!   El piso orientado a sur consta de 55m² distribuidos en salón comedor 2 habitaciones dobles de las cuales una de ellas tiene salida a balcón un vestidor cocina office y baño completo con bañera.   El estado del inmueble se encuentra a actualizar ya que está equipado con suelos de parquet y baldosas en otras estancias. Cuenta también con aire acondicionado por splits y calefacción eléctrica.  ¡GRAN RENTABILIDAD!   Metro L2 Sant Antoni / Buses: 55 120 D50 H16 N6 N26 V11.   Ciutat vella La Ciutat Vella es el centro histórico de Barcelona y por tanto el corazón de la ciudad. Barcelona fue fundada en la Ciutat Vella: &nbsp;los primeros romanos escogieron un...,0,44,3,Eléctrica,0,55,75,El Raval,0,0,0,160000,2909,Home Group Esquerra,Ref.: E-40554,2,2,0,Piso en venta en plaza del Pedró,http://idealista.com/inmueble/89022089/,2716,0.10027511482608709,0,0,0.3010066103572984,4
3,1840,La vivienda consta de 125 m2 en una segunda planta sin ascensor en finca clásica de principios de siglo rehabilitada. El edificio fue diseñado por el arquitecto Leandre Serrallach i Mas (1837-1890) catedrático en la Escuela de Arquitectura de Barcelona fue uno de los maestros de Gaudí al que empleó como delineante en algunas de sus obras. Tiene una forma alargada que se alimenta a través de un pasillo longitudinal que comunica y distribuye todo el conjunto de la vivienda. Entrando hacia la izquierda de la vivienda hay una habitación independiente con baño una pequeña cocina y balcón que forma una unidad independiente. Esto permite alquilar esta zona de la vivienda por separado del resto del piso. Algunos artistas extranjeros que actúan en el Liceo lo alquilan por temporadas. El recibidor es espacioso amplio y comunica con es...,0,0,2,Bomba de frío/calor,0,143,75,El Raval,0,0,0,440000,3077,Monapart Barcelona (Vendes),Ref.: VSK1-2002,4,2,1,Piso en venta en calle de l'Hospital,http://idealista.com/inmueble/88931687/,2716,0.10027511482608709,0,0,0.3010066103572984,4
5,1998,Único y exclusivo ático con espectaculares vistas a Plaza Catalunya situado en la octava planta del edificio diseñado por el arquitecto Manuel Galindo.    Actualmente sus 290m2 de superficie se encuentra divididos en tres apartamentos diferenciados en varias estancias que albergan los salones comedores dormitorios cocinas y baños propios y todas destacan por las impresionantes vistas que ofrece a Plaza Catalunya.  Las 3 propiedades se venden conjuntamente y están registradas como 3 entidades: un apartamento de 140m2 uno de 100m2 y un estudio de 50m2.     La distribución puede ser completamente rediseñada acorde con las necesidades del nuevo propietario ya que las paredes son todas de tabique.   Destacar que una de las paredes que separan los apartamentos grandes originalmente independientes tiene un mecanismo para abrirse de form...,1,285,7,Gas natural,0,290,45,El Gòtic,1,1995,15,1700000,5862,Excens Real Estate,Ref.: ADD1538,4,2,0,Ático en venta en plaza de Catalunya,http://idealista.com/inmueble/88904295/,3109,0.3738733663812528,15,5,0.5585286164939162,4
2,1936,HOME GROUP. - Gótico. Magnifico piso en finca regia de 132 m² en 5º planta. Dispone de 4 amplias habitaciones y 2 baños Tiene salón con salida a 2 balcones Reformado de calidad a estrenar orientación mar muy soleado Finca impecable con ascensor ¡UNICO EN LA ZONA! .  La Ciutat Vella es el centro histórico de Barcelona y por tanto el corazón de la ciudad. Barcelona fue fundada en la Ciutat Vella: &nbsp;los primeros romanos escogieron un pequeño montículo entre dos arroyos: Collserola (hoy en día La Rambla) y el de Junqueras (hoy Vía Laietana). En aquel lugar se fundó Barcino. La oferta de pisos en venta en Ciutat Vella va desde pisos del lujo hasta pisos para reformar. &nbsp;Al ser un distrito muy diverso con algunos de los barrios más caros de Barcelona como El Barrio Gótico o la zona del Born y algunos con precios mucho más bajos com...,1,0,5,Gas natural,0,133,45,El Gòtic,0,0,0,495000,3722,Home Group Gràcia,Ref.: G-40546,4,2,0,Piso en venta en calle de la Portaferrissa,http://idealista.com/inmueble/88508691/,3109,0.3738733663812528,15,5,0.5585286164939162,4
1,1900,Piso de 65 m2 construidos de planta más 19 m2 de altillo en una tercera planta de un edificio de 1900 cuyo ascensor se está actualmente instalando situado en la calle Mare de Déu del Pilar en el barrio del Born. Al entrar en el piso encontramos un pasillo largo que se utiliza como espacio de almacenaje con unas amplias estanterías de obra. Este da acceso a un espacio polivalente salón-comedor-cocina con doble altura en la cual se ha aprovechado para hacer un altillo. Este espacio se inunda de luz gracias a los cuatro ventanales orientados a un tranquilo y luminoso patio de manzana. La cocina lineal ocupa todo un lateral con muebles bajos en color blanco que se integran muy bien en el espacio. Unos armarios altos sirven de almacenaje para algunos electrodomésticos y la caldera. Una sutil escalera de peldaños de madera nos conduce a...,1,173,3,Gas natural,0,84,75,Sant Pere - Santa Caterina i la Ribera,0,0,0,320000,3810,Monapart Barcelona (Vendes),Ref.: VSC1-2001,0,2,0,Estudio en venta en calle de la Mare de Déu del Pilar,http://idealista.com/inmueble/88504698/,3511,0.0925326621119501,15,1,0.21095529186144074,4
1,1860,Piso de 50m2 con un dormitorio baño balcón y terraza renovado integralmente en 2017 situado en una segunda planta real de un edificio sin ascensor ubicado en el barrio de Gracia.  Es un piso renovado por completo en el año 2017. Luminoso con fachadas a calle y a interior de manzana con buena ventilación cruzada. La cocina de buen diseño se encuentra integrada en la sala de estar posee una encimera de silestone y una barra para comer. La sala de estar-comedor es cómoda las vigas de madera a la vista le brindan calidez y estilo. El baño es completo y recibe sol y ventilación a través de una ventana al exterior. El dormitorio posee un armario doble y salida a un pequeño balcón que da a calle y a orientación noreste. Las paredes son lisas de color blanco la carpintería exterior es de aluminio y el suelo es de parquet. La terraza en cubierta de 30m2 cuenta con una vista pintoresca y abierta. Se accede a la misma mediante la escalera comunitaria. La calefacción (frío/calor) por bomba de calor y conductos. También cuenta con alarma.,0,186,2,Bomba de frío/calor,0,55,75,Vila de Gràcia,0,0,0,250000,4545,Monapart Barcelona (Vendes),Ref.: VAY3-1912,1,2,1,Piso en venta en calle de Martínez de la Rosa,http://idealista.com/inmueble/88080593/,3558,0.10729504005454238,0,4,0.46245951934549173,4
2,1963,ESPAÑOL: Fantástico piso situado junto a la Ronda del General Mitre en calle tranquila y sin tránsito. Se compone de salón comedor de 25 m2 con balcón a calle dos habitaciones dobles una en suite y la otra con balcón a manzana interior una habitación individual cocina office con despensa que se entrega con todos los electrodomésticos y dos baños. Dispone de parquet de tarima de madera natural calefacción por radiadores en todas las estancias preinstalación de aire acondicionado carpintería de aluminio y puertas de madera de haya vaporizada. Junto a comercios servicios colegios y centros médicos y bien comunicado por las líneas N-8 V-13 y H-6 de autobuses y los ferrocarriles de la Generalitat. Impuestos y gastos no incluidos en el precio.,1,115,3,Gas natural,0,124,105,Sant Gervasi - Galvany,0,0,0,593000,4782,JOAN PAU FONT,Ref.: 000259/1,3,2,0,Piso en venta en ravella,http://idealista.com/inmueble/87391593/,0,0.05003535106325119,15,7,0.367651057812585,5
2,1936,magnifico piso en el barrio del putxet de barcelona. piso reformado y transformado de una finca regia del año 1936 la ubicación de la finca dentro de la montaña del putxet nos permite una residencia muy tranquila en el corazon de barcelona.  Vivienda de 117 metros cuadrados con un bonito jardin de 58 m2. Consta de 3 habitaciones dobles y dos baños completos calefacción aire acondicionado pavimentos de Microcemento y parquet. No deje de visitarlo.,1,0,1,Gas natural,0,117,105,El Putxet i el Farró,0,0,0,710000,6068,Casa sc,Ref.: 1P1866,3,2,1,Piso en venta en avenida de la República Argentina,http://idealista.com/inmueble/86472559/,3940,0.05003535106325119,15,7,0.367651057812585,5
2,1910,Piso reformado de 153 m2 construidos en una segunda planta de un edificio de 1910 sin ascensor. En el 2015 se realizó una exhaustiva reforma cuidando hasta el último detalle para conservar los elementos originales siempre que fuera posible o integrando nuevos materiales sin perder la autenticidad.  Accedemos a un amplio recibidor/distribuidor de techos altos. El suelo de madera enmarca un recuadro de baldosas hidráulicas recuperadas de una antigua estancia del piso. El distribuidor da acceso a la cocina a un baño completo con ducha a una habitación doble con armario empotrado con puertas de celosía en color rojo al vestidor que da acceso directo al dormitorio principal y al salón comedor. A resaltar las puertas de madera de acceso a las estancias algunas dobles y otras pintadas en un original color verde vintage.  La cocina por...,0,16,1,Gas natural,0,153,75,El Raval,0,0,0,570000,3725,Monapart Barcelona (Vendes),Ref.: VDM1-1906,3,2,1,Piso en venta en Guardia,http://idealista.com/inmueble/86178043/,2716,0.10027511482608709,0,0,0.3010066103572984,4
2,1900,Piso de 100 m2 construidos en una primera planta real sin ascensor en la calle Corsega a dos pasos de paseo de Sant Joan. La vivienda orientada Norte-Sur se distribuye actualmente en 3 habitaciones dobles y una habitación individual cocina y baño salón-comedor en fachada a calle galería y lavadero.  El piso tiene dos zonas diferenciadas la zona del patio de manzana con luz todo el día está distribuida en dos habitaciones dobles unidas por la galería y en esta un lavadero y un aseo. En el pasillo se encuentra la cocina independiente y el baño completo con ducha ambos ventilan a patio de luces. En la zona de fachada a Corsega está el salón-comedor una habitación individual que ventila a patio de luces y la habitación principal con salida directa al balcón. Las carpinterías de todo el piso son puertas dobles con cuarterones las exteriores cuentan con porticones por la parte interior y mallorquinas en el exterior. La vivienda está de origen con detalles propios de su época de construcción como suelos hidráulicos de dibujos variados en buen estado en habitaciones y zonas de paso techos altos y carpinterías de madera bien conservadas.,0,0,1,null,0,100,75,El Camp d'En Grassot i Gràcia Nova,0,0,0,360000,3600,Monapart Barcelona (Vendes),Ref.: VTA1-1810,4,3,0,Piso en venta en calle Còrsega Barcelona,http://idealista.com/inmueble/82694350/,2917,0.147481001970166,7,7,0.17919127669241253,4
2,1962,Este piso se encuentra en Carrer de Córcega en un 2ª real construido en el año 1962 que tiene 93 m2 mas una soleada terraza de unos 10m2 dispone de 4 habitaciones y 2 baños. Se encuentra en una finca con ITE pasada rehabilitada y ascensor.  El equipo de La Meva Llar estará encantado de ayudarte para que puedas sentirte como en casa a la hora de realizar tu compra o tu alquiler. Valoramos tu casa Encuentra más en.,1,0,2,null,0,93,75,El Camp d'En Grassot i Gràcia Nova,0,0,0,340000,3656,La Meva Llar,Ref.: Còrsega,4,2,0,Piso en venta en calle de Còrsega,http://idealista.com/inmueble/91556049/,3613,0.147481001970166,0,4,0.42443676109747935,4
2,1952,En venta este fabuloso piso a estrenar 75m2 distribuidos de una forma excelente. 3 habitaciones (dos dobles) baño completo y aseo de cortesía cocina americana suelos de parquet. Cerramientos de aluminio. Piso sin pasillo todo exterior incluidos baños y cocina. Finca con ascensor. Ubicado en Paseo Maragall al lado del metro parada (Maragall). Rodeado de todo el equipamiento y comercio necesario. Fotos render con mobiliario a escala para entender bien su espacio muebles no incluidos. Grupo Apisa.,1,0,6,null,0,75,75,Vilapicina i la Torre Llobeta,0,0,0,289000,3853,APISA,Ref.: 20871,3,2,0,Piso en venta en paseo de Maragall,http://idealista.com/inmueble/91442835/,2819,0.0522757999098693,7,5,0.21847679134745382,4
2,1975,Guinardó - Mare de Deu de Montserrat. Por una vez y sin que sirva de precedente damos por buena esa frase de piso con muchas posibilidades. Y lo es porque la distribución del piso hace que no haya espacios perdidos. !  Es un entresuelo con 4 habitaciones 2 baños completos. Cocina con salida a patio-lavadero y otro patio que bien habilitado puede hacer las delicias de una familia que quiera tener un 2º comedor de verano o para cenar a la fresca.  A menos de 5 minutos de la parada de metro de Maragall (linea 5).  Incluso puede ser un buen producto de inversión una vez hecha la reforma. Por 2 motivos: por su distribución (4 habitaciones) como por los 2 patios.  Ver a verlo y te hacemos presupuesto de reforma gratuito.,1,224,0,Calefacción individual,0,76,75,El Guinardó,0,236000,7,220000,2895,Cesar Meana,Ref.: 3477-01150,4,3,1,Piso en venta en avenida de la Mare de Déu de Montserrat,http://idealista.com/inmueble/91315886/,2926,0.07819539194233494,15,3,0.28864718754022395,5
1,1985,Fincas Puente anuncia este bonito piso listo para entrar a vivir en finca del año 1985.   La vivienda consta de 80 m² distribuidos en luminoso salón-comedor de 23m² con salida a balcón de 10m² (exterior a calle) tres habitaciones (dos dobles y una individual) cocina baño completo con bañera y lavadero.  El piso se encuentra en buen estado de conservación con aire acondicionado y calefacción a gas en todas las estancias. Es una segunda planta de altura real con ascensor y se vende con una plaza de aparcamiento en la misma finca por 25.000 € (opcional).  La vivienda se localiza en el acogedor barrio de Sagrada Familia a pocas calles del templo en una zona con todos los servicios colegios supermercados y el metro a un minuto andando.   *Honorarios gestoría notaría y registro no incluidos en el precio.,1,0,2,Gas natural,0,80,75,La Sagrada Família,0,330000,11,295000,3688,Fincas Puente,Ref.: 010238-1,3,2,0,Piso en venta en calle de Mallorca,http://idealista.com/inmueble/90354265/,3501,0.08309281482606712,25,8,0.3527267203402704,4
2,1958,Ático reformado en l’Eixample Esquerra Fantástico ático en l’Eixample Esquerra totalmente reformado hace 5 años por un arquitecto cuidando todos los detalles y obteniendo la práctica distribución.  Entramos y nos encontramos con la luminosa zona de día con una zona de estar muy agradable y acogedora. Una amplia cocina abierta con comedor que da salida a una disfrutable terraza de unos 15m2 con fabulosas vistas. También hay otro balcón de unos 2 m2.  En la zona de noche tenemos dos habitaciones dobles exteriores que dan a un amplio patio de manzana que da mucha luminosidad a las estancias. Un gran baño con ducha y bañera otra habitación individual grande con otro baño completo. En esta zona de la casa también encontramos un práctico y amplio lavadero.  Cabe destacar la impresionante luz natural que tiene toda la vivienda debido a su exterioridad.  El piso es totalmente cuadrado dando la vuelta sobre sí mismo. Aprovechando todos los rincones de la vivienda incluso sacándole partido al amplio pasillo como zona de trabajo.  Se encuentra en una calle semi peatonal con agradables terrazas y rodeada de todos los servicios y transporte público.,1,155,8,Gas natural,0,140,75,Eixample,0,0,0,650000,4643,aProperties Real Estate Barcelona,Ref.: VB2010042-1,3,2,1,Piso en venta en Sant Antoni,http://idealista.com/inmueble/91612903/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1965,Piso alto y con parking junto a la calle Mandri en venta Piso alto y luminoso a reformar junto a la calle Mandri en uno de los barrios más prestigiosos de Barcelona.  La vivienda con muchas posibilidades de reforma al estar construida por pilares consta actualmente de un amplio hall de entrada que da paso al salón-comedor (actualmente separado por un tabique) con chimenea y acceso a la terraza cubierta de 10m2. Junto a este tenemos la habitación principal en suite con armario empotrado acceso a otra terraza cubierta de 5m2 y a un baño completo con bañera. La cocina amplia y con office tiene lavadero exterior y despensa.  En la zona de noche actualmente hay otra cocina (ya que el piso estaba dividido en dos viviendas) pero que podría convertirse en una habitación con baño además hay dos dormitorios dobles y exteriores un dormitori...,1,278,4,null,0,173,45,Sarrià-Sant Gervasi,1,0,0,795000,4595,aProperties Real Estate Barcelona,Ref.: VB2010033-1,5,3,1,Piso en venta en Sant Gervasi - La Bonanova,http://idealista.com/inmueble/91612894/,5080,0.26849583537481625,25,5,0.25323275862068967,5
4,1965,Piso señorial con terraza en venta en Galvany En Barcelona a escasos metros de l’Avinguda Diagonal Rambla de Catalunya y Passeig de Gràcia en pleno corazón del prestigioso barrio de Galvany rodeado de todo tipo de servicios comercios y transporte público encontramos este señorial piso en venta a actualizar. La propiedad terraza incuida tiene una superficie de 225 m² aproximadamente. Accedemos a ella a través de un amplio recibidor que da paso por un lado&nbsp; a la &nbsp;zona de día en la cual encontramos una habitación a modo de despacho un &nbsp;gran salón-comedor dividido en tres ambientes con chimenea y&nbsp; acceso a una disfrutable y acogedora terraza que actualmente está cubierta parcialmente con una zona descubierta de unos 8 m2. Encontramos también una cocina office con zona de aguas y un aseo donde antiguamente había ...,1,0,4,Gas natural,0,224,75,Sarrià-Sant Gervasi,0,0,0,890000,3973,aProperties Real Estate Barcelona,Ref.: VB2010023-1,5,3,1,Piso en venta en Sant Gervasi - Galvany,http://idealista.com/inmueble/91612873/,3649,0.0548636129696346,7,3,0.20255474452554745,4
4,1980,Piso único en venta en las cocheras de Sarrià En las conocidas Cocheras de Sarrià encontramos este maravilloso piso &nbsp;de 217m². Accedemos a la vivienda por un amplio distribuidor del que salen todas las estancias. Consta de una magnifico salón en dos ambientes un comedor independiente con salida a una pequeña terraza que se comunica con una amplia cocina office con zona de aguas independiente. Habitación de servicio con baño completo. En la zona de noche tenemos tres&nbsp;dormitorios uno de ellos en suite con vestidor y baño completo con ducha y bañera y salida a una terraza una suite junior con baño con ducha y una última suite que podría dividirse en dos dormitorios. La vivienda es totalmente exterior destaca su luminosidad hay gran cantidad de armarios empotrados. La finca dispone de dos ascensores y servicio de conserje. El precio incluye plaza de parking doble.,1,76,4,Gas natural,0,222,75,Sarrià-Sant Gervasi,1,0,0,1150000,5180,aProperties Real Estate Barcelona,Ref.: VB2010017-2,4,2,1,Piso en venta en Sarrià,http://idealista.com/inmueble/91612627/,3318,0.021046301864101058,7,2,0.37025218733916626,4
2,1975,Piso con vistas al mar en calle Escar La Barceloneta Bonito&nbsp;apartamento con espectaculares vistas al puerto de Barcelona.  Si quieres vivir en la playa alejado del tráfico pero a la vez muy cerca del centro histórico de Barcelona este es tu sitio.  Piso de 108m2 &nbsp; 2 dormitorios y 2 baños. Salón muy amplio con cocina abierta completamente exterior y muy luminoso.  Ubicado en la esquina sureste de un edificio residencial brinda luz natural desde el amanecer hasta el atardecer. Magníficas vistas del puerto pesquero de Barcelona. Ubicación única en uno de los barrios más populares de Barcelona.  Se encuentra a 1 minuto andando a la playa 5 minutos a pie del mercado de alimentos de la Barceloneta a 5 minutos a pie de los mejores clubes deportivos y de natación de la ciudad a 10 minutos a pie de la estación de metro Barceloneta y a 15 minutos a pie del centro histórico de la ciudad de Barcelona El Born. Y justo al lado del prestigioso puerto deportivo OneOcean Super Yacht.  Una gran oportunidad de vivir en una de las zonas con mejores vista de la ciudad. &nbsp;.,1,122,5,Gas natural,0,108,75,Ciutat Vella,1,0,0,695000,6435,aProperties Real Estate Barcelona,Ref.: VB2009039-4,2,2,0,Piso en venta en La Barceloneta,http://idealista.com/inmueble/91612607/,3511,0.10027511482608709,0,0,0.3010066103572984,3
2,1853,Piso en venta en el centro de El Gòtic En pleno centro de Barcelona en el corazón del emblemático barrio de El Gótico situado en una de sus calles más conocidas encontramos este piso de 100m2 construidos aproximadamente a actualizar. &nbsp;Está ubicado en la primera planta (segundo real) de una finca clásica&nbsp; esquinera sin ascensor. Actualmente la propiedad se distribuye en un luminoso salón comedor con tres balcones cocina semi abierta tres dormitorios todos ellos exteriores un baño completo y una gran suite con baño y vestidor. La vivienda conserva los suelos originales de la época así como techos altos de 360m de altura volta catalana vigas de madera y carpintería original.  Es una buena oportunidad para obtener una propiedad en el pleno centro de Barcelona cerca de zonas de ocio y restaurantes y con excelentes comunicaciones.,0,0,0,Gas natural,0,106,45,Ciutat Vella,0,0,0,399000,3764,aProperties Real Estate Barcelona,Ref.: VB2009034-3,4,2,0,Piso en venta en El Gòtic,http://idealista.com/inmueble/91612523/,3109,0.10027511482608709,0,0,0.3010066103572984,4
3,1940,Luminoso piso en venta con vistas a la Casa de les Punxes Barcelona  En pleno Eixample Dret al lado de Passeig de Gràcia y de la prestigiosa Avenida Diagonal. En una zona con muchísima vida y rodeada de todos los servicios y comercios encontramos esta espaciosa vivienda situada en una planta alta de una bonita finca clásica con conserje.  Accedemos a esta vivienda de 143m² reformada con altas calidades por un amplio recibidor que da paso al salón con vistas a uno de los principales monumentos de Barcelona la Casa de les Punxes. El piso consta de una amplia cocina semi abierta al salón y un pequeño cuarto de aguas. &nbsp; La zona de noche consta de tres dormitorios dobles dos baños y un aseo. &nbsp; La habitación principal en suite tiene salida a un agradable balcón orientado a un tranquilo patio de manzana.  Oportunidad de adquirir una bonita vivienda completamente reformada en una de las mejores zonas de Barcelona.,1,137,5,Gas natural,0,143,75,Eixample,0,0,0,915000,6399,aProperties Real Estate Barcelona,Ref.: VB2009029-4,3,2,1,Piso en venta en La Dreta de l'Eixample,http://idealista.com/inmueble/91612521/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1963,Piso en venta en Gran Via de les Corts con terraza Al entrar en este fantástico piso alto (planta 10 real) nos sorprende muy positivamente la luz y la tranquilidad que se respira. Un amplio recibidor distribuye el espacio de la entrada a mano derecha una agradable salita de lectura (puede ser la 4ª habitación) y a mano izquierda una habitación actualmente de armarios (puede ser la 5ª habitación) &nbsp;que da a la amplia zona de aguas y un baño completo con bañera hace también las funciones de baño de cortesía.  Accedemos al gran salón-comedor todo exterior con doble acceso a la terraza y varios ventanales para dejar entrar el máximo de luminosidad y toda esta zona disfruta de una agradable vista a la verde montaña de Montjuic. Desde el salón accedemos a la cocina equipada con electrodomésticos de alta calidad y con espacio para u...,1,0,10,Gas natural,0,139,75,Sants-Montjuïc,0,0,0,540000,3885,aProperties Real Estate Barcelona,Ref.: VB2009017-3,4,2,1,Ático en venta en La Font de la Guatlla,http://idealista.com/inmueble/91612511/,3020,0.13022672895066656,15,5,0.2936733692986758,5
